date,code,name,close,ma_short,ma_long,raw_momentum,risk_adj_mom,trend_up,qdii_overdev,vol_percentile
2024-10-04,518880,黄金ETF,5.707,5.5928,5.495,3.45,0.3439,True,False,100.0
2024-10-04,510880,红利ETF,3.114,2.6976,2.7764,13.19,0.352,False,False,100.0
2024-10-04,513500,标普500ETF,1.908,1.942,1.9463,-3.39,-0.1814,False,False,100.0
2024-10-04,513180,恒生科技ETF,0.643,0.4972,0.4847,33.55,0.35965,True,True,100.0
2024-10-04,510300,沪深300ETF,4.022,3.1876,3.2204,27.28,0.5736,False,False,100.0
2024-10-11,518880,黄金ETF,5.739,5.6324,5.5158,4.54,0.4093,True,False,100.0
2024-10-11,510880,红利ETF,2.941,2.7525,2.7801,5.57,0.1085,False,False,100.0
2024-10-11,513500,标普500ETF,1.967,1.9344,1.9424,1.48,0.1012,False,False,100.0
2024-10-11,513180,恒生科技ETF,0.616,0.5291,0.494,24.03,0.22265,True,True,100.0
2024-10-11,510300,沪深300ETF,3.766,3.343,3.265,15.84,0.254,True,False,100.0
2024-10-18,518880,黄金ETF,5.945,5.7214,5.5482,6.34,0.55,True,False,100.0
2024-10-18,510880,红利ETF,2.967,2.8385,2.7874,9.03,0.1748,True,False,100.0
2024-10-18,513500,标普500ETF,2.027,1.9636,1.9432,3.6,0.1942,True,False,100.0
2024-10-18,513180,恒生科技ETF,0.618,0.5646,0.5025,23.45,0.2016,True,True,100.0
2024-10-18,510300,沪深300ETF,3.805,3.5104,3.2999,16.85,0.2615,True,False,100.0
2024-10-25,518880,黄金ETF,5.998,5.8251,5.595,6.06,0.5153,True,False,99.2
2024-10-25,510880,红利ETF,2.939,2.931,2.7963,7.9,0.1521,True,False,99.2
2024-10-25,513500,标普500ETF,1.991,1.9766,1.9447,0.53,0.0298,True,False,99.2
2024-10-25,513180,恒生科技ETF,0.613,0.598,0.5127,20.28,0.3364,True,False,99.2
2024-10-25,510300,沪深300ETF,3.829,3.706,3.3404,17.78,0.2754,True,False,99.2
2024-11-01,518880,黄金ETF,6.051,5.9137,5.6531,6.58,0.5273,True,False,86.2
2024-11-01,510880,红利ETF,2.89,2.9577,2.8053,0.49,0.0102,False,False,86.2
2024-11-01,513500,标普500ETF,1.971,1.9894,1.9495,1.51,0.0829,False,False,86.2
2024-11-01,513180,恒生科技ETF,0.606,0.6179,0.5244,9.04,0.1701,False,False,86.2
2024-11-01,510300,沪深300ETF,3.768,3.8204,3.3847,5.47,0.0951,False,False,86.2
2024-11-08,518880,黄金ETF,5.898,5.9781,5.6987,3.94,0.2725,False,False,83.9
2024-11-08,510880,红利ETF,2.941,2.9394,2.8181,2.29,0.1031,True,False,83.9
2024-11-08,513500,标普500ETF,2.063,2.01,1.9624,7.55,0.372,True,False,83.9
2024-11-08,513180,恒生科技ETF,0.639,0.6162,0.5381,14.45,0.4599,True,False,83.9
2024-11-08,510300,沪深300ETF,3.983,3.82,3.4443,11.48,0.4172,True,False,83.9
2024-11-15,518880,黄金ETF,5.683,5.955,5.728,-1.68,-0.1082,False,False,79.7
2024-11-15,510880,红利ETF,2.885,2.919,2.828,-0.6,-0.0384,False,False,79.7
2024-11-15,513500,标普500ETF,2.088,2.0288,1.9825,4.34,0.2311,True,False,79.7
2024-11-15,513180,恒生科技ETF,0.595,0.6167,0.5502,5.48,0.2091,False,False,79.7
2024-11-15,510300,沪深300ETF,3.844,3.8701,3.5077,6.32,0.286,False,False,79.7
2024-11-22,518880,黄金ETF,6.01,5.9215,5.7606,3.81,0.2124,True,False,81.0
2024-11-22,510880,红利ETF,2.857,2.9105,2.837,-0.68,-0.0359,False,False,81.0
2024-11-22,513500,标普500ETF,2.128,2.0564,1.9951,6.28,0.3412,True,False,81.0
2024-11-22,513180,恒生科技ETF,0.583,0.6127,0.5609,4.76,0.1871,False,False,81.0
2024-11-22,510300,沪深300ETF,3.742,3.8715,3.5604,3.67,0.1512,False,False,81.0
2024-11-29,518880,黄金ETF,5.923,5.8751,5.791,0.8,0.0425,True,False,81.0
2024-11-29,510880,红利ETF,2.916,2.9082,2.8475,2.65,0.1512,True,False,81.0
2024-11-29,513500,标普500ETF,2.182,2.101,2.012,8.64,0.4932,True,False,81.0
2024-11-29,513180,恒生科技ETF,0.594,0.6058,0.5707,7.46,0.2949,False,False,81.0
2024-11-29,510300,沪深300ETF,3.79,3.8625,3.6088,6.69,0.2655,False,False,81.0
2024-12-06,518880,黄金ETF,5.903,5.865,5.8252,2.39,0.1375,True,False,71.8
2024-12-06,510880,红利ETF,3.017,2.9179,2.8699,5.61,0.3631,True,False,71.8
2024-12-06,513500,标普500ETF,2.228,2.1527,2.0324,9.25,0.6867,True,False,71.8
2024-12-06,513180,恒生科技ETF,0.612,0.6002,0.5818,7.64,0.3239,True,False,71.8
2024-12-06,510300,沪深300ETF,3.846,3.8336,3.6655,5.65,0.3046,True,False,71.8
2024-12-13,518880,黄金ETF,6.001,5.9195,5.8653,5.61,0.3758,True,False,72.6
2024-12-13,510880,红利ETF,3.003,2.9505,2.9027,7.17,0.488,True,False,72.6
2024-12-13,513500,标普500ETF,2.244,2.1842,2.0589,9.33,0.8958,True,False,72.6
2024-12-13,513180,恒生科技ETF,0.618,0.6039,0.5951,12.0,0.4639,True,False,72.6
2024-12-13,510300,沪深300ETF,3.809,3.8132,3.7312,6.9,0.3699,False,False,72.6
2024-12-20,518880,黄金ETF,5.892,5.9285,5.8917,-0.13,-0.0105,False,False,52.6
2024-12-20,510880,红利ETF,2.979,2.9762,2.9392,6.49,0.548,True,False,52.6
2024-12-20,513500,标普500ETF,2.144,2.2094,2.0808,2.13,0.12,False,False,52.6
2024-12-20,513180,恒生科技ETF,0.616,0.6076,0.6061,10.17,0.4211,True,False,52.6
2024-12-20,510300,沪深300ETF,3.807,3.8075,3.795,8.14,0.547,False,False,52.6
2024-12-27,518880,黄金ETF,5.945,5.9406,5.9098,1.61,0.166,True,False,42.7
2024-12-27,510880,红利ETF,3.03,3.0094,2.9584,3.72,0.3087,True,False,42.7
2024-12-27,513500,标普500ETF,2.191,2.2129,2.1011,4.9,0.2724,False,False,42.7
2024-12-27,513180,恒生科技ETF,0.626,0.616,0.6133,5.07,0.2201,True,False,42.7
2024-12-27,510300,沪深300ETF,3.856,3.8326,3.8385,2.75,0.2095,False,False,42.7
2025-01-03,518880,黄金ETF,6.029,5.9505,5.9285,3.03,0.3195,True,False,69.2
2025-01-03,510880,红利ETF,2.963,3.0226,2.9587,-0.85,-0.0539,False,False,69.2
2025-01-03,513500,标普500ETF,2.17,2.2036,2.1178,1.6,0.0879,False,False,69.2
2025-01-03,513180,恒生科技ETF,0.605,0.6174,0.6113,-1.67,-0.0688,False,False,69.2
2025-01-03,510300,沪深300ETF,3.658,3.8226,3.8241,-4.55,-0.2526,False,False,69.2
2025-01-10,518880,黄金ETF,6.105,5.9668,5.9462,1.71,0.1836,True,False,50.8
2025-01-10,510880,红利ETF,2.866,2.9968,2.9548,-4.33,-0.2764,False,False,50.8
2025-01-10,513500,标普500ETF,2.173,2.1952,2.1324,0.58,0.0301,False,False,50.8
2025-01-10,513180,恒生科技ETF,0.591,0.6113,0.6106,-4.17,-0.2333,False,False,50.8
2025-01-10,510300,沪深300ETF,3.612,3.768,3.817,-4.34,-0.2619,False,False,50.8
2025-01-17,518880,黄金ETF,6.139,6.0092,5.9548,2.99,0.3757,True,False,71.9
2025-01-17,510880,红利ETF,2.911,2.9643,2.9497,-1.59,-0.0962,False,False,71.9
