date,code,name,close,ma20,momentum,trend_up,selected
2026-06-26,518880,黄金ETF,8.39,8.901,-8.13,False,False
2026-06-26,510880,红利ETF,2.954,3.2076,-6.81,False,False
2026-06-26,513500,标普500ETF,2.482,2.551,-1.66,False,False
2026-06-26,513180,恒生科技ETF,0.542,0.5982,-12.3,False,False
2026-06-26,510300,沪深300ETF,4.907,4.9052,-0.51,True,True
2026-07-03,518880,黄金ETF,8.672,8.6772,-6.65,False,False
2026-07-03,510880,红利ETF,3.024,3.1274,-9.11,False,False
2026-07-03,513500,标普500ETF,2.503,2.5248,-2.46,False,False
2026-07-03,513180,恒生科技ETF,0.57,0.581,-9.67,False,False
2026-07-03,510300,沪深300ETF,4.876,4.9095,-1.02,False,False
2026-07-10,518880,黄金ETF,8.541,8.5997,0.41,False,False
2026-07-10,510880,红利ETF,3.045,3.0704,-6.6,False,False
2026-07-10,513500,标普500ETF,2.527,2.5216,1.16,True,True
2026-07-10,513180,恒生科技ETF,0.606,0.5776,2.89,True,True
2026-07-10,510300,沪深300ETF,4.829,4.9246,1.64,False,False
